School,Role,Email,Password,First Name,Last Name
Meridian Polytechnic College,Student,ava.das55@meridianpolytechniccollege.edu.ph,Student123!,Ava,Das
Meridian Polytechnic College,Student,kavya.perez90@meridianpolytechniccollege.edu.ph,Student123!,Kavya,Perez
Meridian Polytechnic College,Student,elijah.anderson65@meridianpolytechniccollege.edu.ph,Student123!,Elijah,Anderson
Meridian Polytechnic College,Student,mateo.cruz8@meridianpolytechniccollege.edu.ph,Student123!,Mateo,Dela Cruz
Meridian Polytechnic College,Student,amina.brown1@meridianpolytechniccollege.edu.ph,Student123!,Amina,Brown
Meridian Polytechnic College,Student,jayden.soriano50@meridianpolytechniccollege.edu.ph,Student123!,Jayden,Soriano
Meridian Polytechnic College,Student,sanya.scott15@meridianpolytechniccollege.edu.ph,Student123!,Sanya,Scott
Meridian Polytechnic College,Student,czarina.rodriguez95@meridianpolytechniccollege.edu.ph,Student123!,Czarina,Rodriguez
Meridian Polytechnic College,Student,natalie.moore43@meridianpolytechniccollege.edu.ph,Student123!,Natalie,Moore
Meridian Polytechnic College,Student,mary.rivera93@meridianpolytechniccollege.edu.ph,Student123!,Mary,Rivera
Meridian Polytechnic College,Student,sophia.ferrer93@meridianpolytechniccollege.edu.ph,Student123!,Sophia,Ferrer
Meridian Polytechnic College,Student,valeria.ocampo71@meridianpolytechniccollege.edu.ph,Student123!,Valeria,Ocampo
Meridian Polytechnic College,Student,mary.king10@meridianpolytechniccollege.edu.ph,Student123!,Mary,King
Meridian Polytechnic College,Student,david.scott16@meridianpolytechniccollege.edu.ph,Student123!,David,Scott
Meridian Polytechnic College,Student,fatima.aguilar51@meridianpolytechniccollege.edu.ph,Student123!,Fatima,Aguilar
Meridian Polytechnic College,Student,grace.zhang98@meridianpolytechniccollege.edu.ph,Student123!,Grace,Zhang
Meridian Polytechnic College,Student,aisha.castillo30@meridianpolytechniccollege.edu.ph,Student123!,Aisha,Castillo
Meridian Polytechnic College,Student,aiden.pascual10@meridianpolytechniccollege.edu.ph,Student123!,Aiden,Pascual
Meridian Polytechnic College,Student,mariana.villanueva43@meridianpolytechniccollege.edu.ph,Student123!,Mariana,Villanueva
Meridian Polytechnic College,Student,robert.kim26@meridianpolytechniccollege.edu.ph,Student123!,Robert,Kim
Meridian Polytechnic College,Student,stella.zhang97@meridianpolytechniccollege.edu.ph,Student123!,Stella,Zhang
Meridian Polytechnic College,Student,christian.gomez10@meridianpolytechniccollege.edu.ph,Student123!,Christian,Gomez
Meridian Polytechnic College,Student,william.rivera10@meridianpolytechniccollege.edu.ph,Student123!,William,Rivera
Meridian Polytechnic College,Student,lisa.salazar48@meridianpolytechniccollege.edu.ph,Student123!,Lisa,Salazar
Meridian Polytechnic College,Student,amina.aguilar45@meridianpolytechniccollege.edu.ph,Student123!,Amina,Aguilar
Meridian Polytechnic College,Student,valentina.ramos35@meridianpolytechniccollege.edu.ph,Student123!,Valentina,Ramos
Meridian Polytechnic College,Student,betty.hernandez65@meridianpolytechniccollege.edu.ph,Student123!,Betty,Hernandez
Meridian Polytechnic College,Student,aria.taylor88@meridianpolytechniccollege.edu.ph,Student123!,Aria,Taylor
Meridian Polytechnic College,Student,amina.jackson61@meridianpolytechniccollege.edu.ph,Student123!,Amina,Jackson
Meridian Polytechnic College,Student,david.cruz57@meridianpolytechniccollege.edu.ph,Student123!,David,Cruz
Meridian Polytechnic College,Student,zoe.robinson56@meridianpolytechniccollege.edu.ph,Student123!,Zoe,Robinson
Meridian Polytechnic College,Student,aria.anderson17@meridianpolytechniccollege.edu.ph,Student123!,Aria,Anderson
Meridian Polytechnic College,Student,leah.young1@meridianpolytechniccollege.edu.ph,Student123!,Leah,Young
Meridian Polytechnic College,Student,sarah.rivera20@meridianpolytechniccollege.edu.ph,Student123!,Sarah,Rivera
Meridian Polytechnic College,Student,elizabeth.taylor38@meridianpolytechniccollege.edu.ph,Student123!,Elizabeth,Taylor
Meridian Polytechnic College,Student,linda.hassan43@meridianpolytechniccollege.edu.ph,Student123!,Linda,Hassan
Meridian Polytechnic College,Student,aria.moore4@meridianpolytechniccollege.edu.ph,Student123!,Aria,Moore
Meridian Polytechnic College,Student,dylan.pascual10@meridianpolytechniccollege.edu.ph,Student123!,Dylan,Pascual
Meridian Polytechnic College,Student,michael.hernandez37@meridianpolytechniccollege.edu.ph,Student123!,Michael,Hernandez
Meridian Polytechnic College,Student,mia.miller70@meridianpolytechniccollege.edu.ph,Student123!,Mia,Miller
Meridian Polytechnic College,Student,aria.anderson57@meridianpolytechniccollege.edu.ph,Student123!,Aria,Anderson
Meridian Polytechnic College,Student,jayden.cortez46@meridianpolytechniccollege.edu.ph,Student123!,Jayden,Cortez
St. Jude State University,Student,luke.maceda70@stjudestateuniversity.edu.ph,Student123!,Luke,Maceda
St. Jude State University,Student,michael.soriano84@stjudestateuniversity.edu.ph,Student123!,Michael,Soriano
St. Jude State University,Student,fatima.rodriguez19@stjudestateuniversity.edu.ph,Student123!,Fatima,Rodriguez
St. Jude State University,Student,adrian.bermudez13@stjudestateuniversity.edu.ph,Student123!,Adrian,Bermudez
St. Jude State University,Student,susan.thomas67@stjudestateuniversity.edu.ph,Student123!,Susan,Thomas
St. Jude State University,Student,hussain.yang13@stjudestateuniversity.edu.ph,Student123!,Hussain,Yang
St. Jude State University,Student,gabriel.king35@stjudestateuniversity.edu.ph,Student123!,Gabriel,King
St. Jude State University,Student,katrina.lee82@stjudestateuniversity.edu.ph,Student123!,Katrina,Lee
St. Jude State University,Student,joshua.gomez43@stjudestateuniversity.edu.ph,Student123!,Joshua,Gomez
St. Jude State University,Student,john.takahashi69@stjudestateuniversity.edu.ph,Student123!,John,Takahashi
St. Jude State University,Student,sai.salazar27@stjudestateuniversity.edu.ph,Student123!,Sai,Salazar
St. Jude State University,Student,mary.suzuki46@stjudestateuniversity.edu.ph,Student123!,Mary,Suzuki
St. Jude State University,Student,natalie.das54@stjudestateuniversity.edu.ph,Student123!,Natalie,Das
St. Jude State University,Student,aoi.miller96@stjudestateuniversity.edu.ph,Student123!,Aoi,Miller
St. Jude State University,Student,lucas.garcia65@stjudestateuniversity.edu.ph,Student123!,Lucas,Garcia
St. Jude State University,Student,jackson.brown70@stjudestateuniversity.edu.ph,Student123!,Jackson,Brown
St. Jude State University,Student,richard.cruz57@stjudestateuniversity.edu.ph,Student123!,Richard,Cruz
St. Jude State University,Student,julian.aquino17@stjudestateuniversity.edu.ph,Student123!,Julian,Aquino
St. Jude State University,Student,christian.castro75@stjudestateuniversity.edu.ph,Student123!,Christian,Castro
St. Jude State University,Student,aarav.liu47@stjudestateuniversity.edu.ph,Student123!,Aarav,Liu
St. Jude State University,Student,david.williams64@stjudestateuniversity.edu.ph,Student123!,David,Williams
St. Jude State University,Student,daniel.zhao52@stjudestateuniversity.edu.ph,Student123!,Daniel,Zhao
St. Jude State University,Student,lisa.hernandez65@stjudestateuniversity.edu.ph,Student123!,Lisa,Hernandez
St. Jude State University,Student,nancy.taylor17@stjudestateuniversity.edu.ph,Student123!,Nancy,Taylor
St. Jude State University,Student,abigail.hernandez55@stjudestateuniversity.edu.ph,Student123!,Abigail,Hernandez
St. Jude State University,Student,hiroshi.jackson70@stjudestateuniversity.edu.ph,Student123!,Hiroshi,Jackson
St. Jude State University,Student,robert.aguilar45@stjudestateuniversity.edu.ph,Student123!,Robert,Aguilar
St. Jude State University,Student,aubrey.li94@stjudestateuniversity.edu.ph,Student123!,Aubrey,Li
St. Jude State University,Student,angelica.bautista11@stjudestateuniversity.edu.ph,Student123!,Angelica,Bautista
St. Jude State University,Student,hussain.nguyen24@stjudestateuniversity.edu.ph,Student123!,Hussain,Nguyen
St. Jude State University,Student,linda.singh32@stjudestateuniversity.edu.ph,Student123!,Linda,Singh
St. Jude State University,Student,sakura.aguilar26@stjudestateuniversity.edu.ph,Student123!,Sakura,Aguilar
St. Jude State University,Student,mark.davis9@stjudestateuniversity.edu.ph,Student123!,Mark,Davis
St. Jude State University,Student,amelia.cruz41@stjudestateuniversity.edu.ph,Student123!,Amelia,Dela Cruz
St. Jude State University,Student,owen.thompson71@stjudestateuniversity.edu.ph,Student123!,Owen,Thompson
St. Jude State University,Student,zoe.young88@stjudestateuniversity.edu.ph,Student123!,Zoe,Young
St. Jude State University,Student,aoi.nakamura49@stjudestateuniversity.edu.ph,Student123!,Aoi,Nakamura
St. Jude State University,Student,mason.bermudez40@stjudestateuniversity.edu.ph,Student123!,Mason,Bermudez
St. Jude State University,Student,aisha.chen35@stjudestateuniversity.edu.ph,Student123!,Aisha,Chen
St. Jude State University,Student,isaac.chen15@stjudestateuniversity.edu.ph,Student123!,Isaac,Chen
St. Jude State University,Student,aoi.zhang95@stjudestateuniversity.edu.ph,Student123!,Aoi,Zhang
St. Jude State University,Student,fatima.chen71@stjudestateuniversity.edu.ph,Student123!,Fatima,Chen
St. Jude State University,Student,adrian.wang78@stjudestateuniversity.edu.ph,Student123!,Adrian,Wang
St. Jude State University,Student,mary.ramos55@stjudestateuniversity.edu.ph,Student123!,Mary,Ramos
St. Jude State University,Student,sophia.li39@stjudestateuniversity.edu.ph,Student123!,Sophia,Li
St. Jude State University,Student,mia.ferrer26@stjudestateuniversity.edu.ph,Student123!,Mia,Ferrer
St. Jude State University,Student,enrico.moore88@stjudestateuniversity.edu.ph,Student123!,Enrico,Moore
St. Jude State University,Student,jennifer.liu8@stjudestateuniversity.edu.ph,Student123!,Jennifer,Liu
St. Jude State University,Student,matthew.tolentino27@stjudestateuniversity.edu.ph,Student123!,Matthew,Tolentino
St. Jude State University,Student,mia.lopez16@stjudestateuniversity.edu.ph,Student123!,Mia,Lopez
St. Jude State University,Student,jackson.yamamoto67@stjudestateuniversity.edu.ph,Student123!,Jackson,Yamamoto
St. Jude State University,Student,betty.yang91@stjudestateuniversity.edu.ph,Student123!,Betty,Yang
St. Jude State University,Student,isabella.tolentino42@stjudestateuniversity.edu.ph,Student123!,Isabella,Tolentino
St. Jude State University,Student,james.kim48@stjudestateuniversity.edu.ph,Student123!,James,Kim
St. Jude State University,Student,elijah.young89@stjudestateuniversity.edu.ph,Student123!,Elijah,Young
St. Jude State University,Student,aria.gupta16@stjudestateuniversity.edu.ph,Student123!,Aria,Gupta
St. Jude State University,Student,jayden.bautista63@stjudestateuniversity.edu.ph,Student123!,Jayden,Bautista
St. Jude State University,Student,jackson.torres45@stjudestateuniversity.edu.ph,Student123!,Jackson,Torres
St. Jude State University,Student,hiroshi.santos30@stjudestateuniversity.edu.ph,Student123!,Hiroshi,Santos
St. Jude State University,Student,hussain.flores47@stjudestateuniversity.edu.ph,Student123!,Hussain,Flores
St. Jude State University,Student,harper.hassan72@stjudestateuniversity.edu.ph,Student123!,Harper,Hassan
St. Jude State University,Student,liam.martinez8@stjudestateuniversity.edu.ph,Student123!,Liam,Martinez
St. Jude State University,Student,joseph.nakamura3@stjudestateuniversity.edu.ph,Student123!,Joseph,Nakamura
St. Jude State University,Student,diego.navarro18@stjudestateuniversity.edu.ph,Student123!,Diego,Navarro
St. Jude State University,Student,sai.navarro77@stjudestateuniversity.edu.ph,Student123!,Sai,Navarro
St. Jude State University,Student,aubrey.soriano63@stjudestateuniversity.edu.ph,Student123!,Aubrey,Soriano
St. Jude State University,Student,julian.johnson49@stjudestateuniversity.edu.ph,Student123!,Julian,Johnson
St. Jude State University,Student,sakura.jackson12@stjudestateuniversity.edu.ph,Student123!,Sakura,Jackson
St. Jude State University,Student,christopher.santos49@stjudestateuniversity.edu.ph,Student123!,Christopher,Santos
St. Jude State University,Student,rhea.jones19@stjudestateuniversity.edu.ph,Student123!,Rhea,Jones
St. Jude State University,Student,oliver.harris21@stjudestateuniversity.edu.ph,Student123!,Oliver,Harris
St. Jude State University,Student,carlos.king15@stjudestateuniversity.edu.ph,Student123!,Carlos,King
St. Jude State University,Student,ella.sanchez34@stjudestateuniversity.edu.ph,Student123!,Ella,Sanchez
St. Jude State University,Student,isaac.santos65@stjudestateuniversity.edu.ph,Student123!,Isaac,Santos
St. Jude State University,Student,abigail.reyes50@stjudestateuniversity.edu.ph,Student123!,Abigail,Reyes
St. Jude State University,Student,omar.hill77@stjudestateuniversity.edu.ph,Student123!,Omar,Hill
St. Jude State University,Student,harper.reyes70@stjudestateuniversity.edu.ph,Student123!,Harper,Reyes
St. Jude State University,Student,robert.johnson4@stjudestateuniversity.edu.ph,Student123!,Robert,Johnson
St. Jude State University,Student,john.davis7@stjudestateuniversity.edu.ph,Student123!,John,Davis
St. Jude State University,Student,sai.hassan68@stjudestateuniversity.edu.ph,Student123!,Sai,Hassan
St. Jude State University,Student,mateo.zhao42@stjudestateuniversity.edu.ph,Student123!,Mateo,Zhao
St. Jude State University,Student,addison.garcia88@stjudestateuniversity.edu.ph,Student123!,Addison,Garcia
St. Jude State University,Student,grace.castro92@stjudestateuniversity.edu.ph,Student123!,Grace,Castro
St. Jude State University,Student,sai.zhang48@stjudestateuniversity.edu.ph,Student123!,Sai,Zhang
St. Jude State University,Student,aisha.brown74@stjudestateuniversity.edu.ph,Student123!,Aisha,Brown
St. Jude State University,Student,ava.padilla40@stjudestateuniversity.edu.ph,Student123!,Ava,Padilla
St. Jude State University,Student,anthony.huang96@stjudestateuniversity.edu.ph,Student123!,Anthony,Huang
St. Jude State University,Student,isabella.brown46@stjudestateuniversity.edu.ph,Student123!,Isabella,Brown
St. Jude State University,Student,oliver.flores31@stjudestateuniversity.edu.ph,Student123!,Oliver,Flores
St. Jude State University,Student,robert.chen85@stjudestateuniversity.edu.ph,Student123!,Robert,Chen
St. Jude State University,Student,jessica.reddy38@stjudestateuniversity.edu.ph,Student123!,Jessica,Reddy
St. Jude State University,Student,lily.jackson19@stjudestateuniversity.edu.ph,Student123!,Lily,Jackson
St. Jude State University,Student,margaret.chen9@stjudestateuniversity.edu.ph,Student123!,Margaret,Chen
St. Jude State University,Student,sakura.cruz95@stjudestateuniversity.edu.ph,Student123!,Sakura,Cruz
St. Jude State University,Student,amelia.bermudez37@stjudestateuniversity.edu.ph,Student123!,Amelia,Bermudez
St. Jude State University,Student,ali.clark62@stjudestateuniversity.edu.ph,Student123!,Ali,Clark
St. Jude State University,Student,sai.singh6@stjudestateuniversity.edu.ph,Student123!,Sai,Singh
St. Jude State University,Student,thomas.jones33@stjudestateuniversity.edu.ph,Student123!,Thomas,Jones
St. Jude State University,Student,aarav.bermudez36@stjudestateuniversity.edu.ph,Student123!,Aarav,Bermudez
St. Jude State University,Student,sebastian.takahashi50@stjudestateuniversity.edu.ph,Student123!,Sebastian,Takahashi
St. Jude State University,Student,william.walker36@stjudestateuniversity.edu.ph,Student123!,William,Walker
St. Jude State University,Student,aiden.lewis69@stjudestateuniversity.edu.ph,Student123!,Aiden,Lewis
St. Jude State University,Student,aria.zhang43@stjudestateuniversity.edu.ph,Student123!,Aria,Zhang
St. Jude State University,Student,owen.miller46@stjudestateuniversity.edu.ph,Student123!,Owen,Miller
St. Jude State University,Student,harper.verma41@stjudestateuniversity.edu.ph,Student123!,Harper,Verma
St. Jude State University,Student,emma.thomas64@stjudestateuniversity.edu.ph,Student123!,Emma,Thomas
St. Jude State University,Student,adrian.yamamoto66@stjudestateuniversity.edu.ph,Student123!,Adrian,Yamamoto
St. Jude State University,Student,camila.white61@stjudestateuniversity.edu.ph,Student123!,Camila,White
St. Jude State University,Student,harper.king2@stjudestateuniversity.edu.ph,Student123!,Harper,King
St. Jude State University,Student,jessica.kumar56@stjudestateuniversity.edu.ph,Student123!,Jessica,Kumar
St. Jude State University,Student,carlos.nair22@stjudestateuniversity.edu.ph,Student123!,Carlos,Nair
St. Jude State University,Student,nancy.li12@stjudestateuniversity.edu.ph,Student123!,Nancy,Li
St. Jude State University,Student,hiroshi.chen97@stjudestateuniversity.edu.ph,Student123!,Hiroshi,Chen
St. Jude State University,Student,samuel.singh41@stjudestateuniversity.edu.ph,Student123!,Samuel,Singh
St. Jude State University,Student,owen.singh79@stjudestateuniversity.edu.ph,Student123!,Owen,Singh
St. Jude State University,Student,david.jones14@stjudestateuniversity.edu.ph,Student123!,David,Jones
St. Jude State University,Student,sofia.rizal58@stjudestateuniversity.edu.ph,Student123!,Sofia,Rizal
St. Jude State University,Student,aisha.sharma17@stjudestateuniversity.edu.ph,Student123!,Aisha,Sharma
St. Jude State University,Student,aoi.thomas20@stjudestateuniversity.edu.ph,Student123!,Aoi,Thomas
St. Jude State University,Student,aubrey.hernandez34@stjudestateuniversity.edu.ph,Student123!,Aubrey,Hernandez
St. Jude State University,Student,czarina.williams62@stjudestateuniversity.edu.ph,Student123!,Czarina,Williams
St. Jude State University,Student,hussain.wilson4@stjudestateuniversity.edu.ph,Student123!,Hussain,Wilson
St. Jude State University,Student,jasmine.ito54@stjudestateuniversity.edu.ph,Student123!,Jasmine,Ito
St. Jude State University,Student,patricia.verma81@stjudestateuniversity.edu.ph,Student123!,Patricia,Verma
St. Jude State University,Student,mary.miranda13@stjudestateuniversity.edu.ph,Student123!,Mary,Miranda
St. Jude State University,Student,mei.ocampo83@stjudestateuniversity.edu.ph,Student123!,Mei,Ocampo
St. Jude State University,Student,czarina.liu75@stjudestateuniversity.edu.ph,Student123!,Czarina,Liu
St. Jude State University,Student,grace.das91@stjudestateuniversity.edu.ph,Student123!,Grace,Das
St. Jude State University,Student,amelia.gonzalez52@stjudestateuniversity.edu.ph,Student123!,Amelia,Gonzalez
St. Jude State University,Student,katrina.bautista25@stjudestateuniversity.edu.ph,Student123!,Katrina,Bautista
St. Jude State University,Student,diya.nair92@stjudestateuniversity.edu.ph,Student123!,Diya,Nair
St. Jude State University,Student,joseph.wang64@stjudestateuniversity.edu.ph,Student123!,Joseph,Wang
St. Jude State University,Student,sandra.sharma29@stjudestateuniversity.edu.ph,Student123!,Sandra,Sharma
St. Jude State University,Student,jackson.jain77@stjudestateuniversity.edu.ph,Student123!,Jackson,Jain
St. Jude State University,Student,camille.wang29@stjudestateuniversity.edu.ph,Student123!,Camille,Wang
St. Jude State University,Student,luke.das72@stjudestateuniversity.edu.ph,Student123!,Luke,Das
St. Jude State University,Student,camila.martin8@stjudestateuniversity.edu.ph,Student123!,Camila,Martin
St. Jude State University,Student,abigail.patel40@stjudestateuniversity.edu.ph,Student123!,Abigail,Patel
St. Jude State University,Student,addison.wang95@stjudestateuniversity.edu.ph,Student123!,Addison,Wang
St. Jude State University,Student,camila.ferrer14@stjudestateuniversity.edu.ph,Student123!,Camila,Ferrer
St. Jude State University,Student,john.singh74@stjudestateuniversity.edu.ph,Student123!,John,Singh
St. Jude State University,Student,david.watanabe32@stjudestateuniversity.edu.ph,Student123!,David,Watanabe
St. Jude State University,Student,chloe.verma14@stjudestateuniversity.edu.ph,Student123!,Chloe,Verma
St. Jude State University,Student,dylan.pascual59@stjudestateuniversity.edu.ph,Student123!,Dylan,Pascual
St. Jude State University,Student,valentina.alcantara94@stjudestateuniversity.edu.ph,Student123!,Valentina,Alcantara
St. Jude State University,Student,yuki.aquino40@stjudestateuniversity.edu.ph,Student123!,Yuki,Aquino
St. Jude State University,Student,carter.white31@stjudestateuniversity.edu.ph,Student123!,Carter,White
St. Jude State University,Student,robert.king48@stjudestateuniversity.edu.ph,Student123!,Robert,King
St. Jude State University,Student,evelyn.domingo57@stjudestateuniversity.edu.ph,Student123!,Evelyn,Domingo
St. Jude State University,Student,patricia.watanabe42@stjudestateuniversity.edu.ph,Student123!,Patricia,Watanabe
St. Jude State University,Student,sofia.tanaka93@stjudestateuniversity.edu.ph,Student123!,Sofia,Tanaka
St. Jude State University,Student,paolo.rizal18@stjudestateuniversity.edu.ph,Student123!,Paolo,Rizal
St. Jude State University,Student,elijah.ramirez60@stjudestateuniversity.edu.ph,Student123!,Elijah,Ramirez
St. Jude State University,Student,karen.gupta75@stjudestateuniversity.edu.ph,Student123!,Karen,Gupta
St. Jude State University,Student,juan.singh56@stjudestateuniversity.edu.ph,Student123!,Juan,Singh
St. Jude State University,Student,oliver.nguyen28@stjudestateuniversity.edu.ph,Student123!,Oliver,Nguyen
St. Jude State University,Student,paolo.young91@stjudestateuniversity.edu.ph,Student123!,Paolo,Young
St. Jude State University,Student,ava.chen44@stjudestateuniversity.edu.ph,Student123!,Ava,Chen
St. Jude State University,Student,alejandro.white54@stjudestateuniversity.edu.ph,Student123!,Alejandro,White
St. Jude State University,Student,aiden.guzman38@stjudestateuniversity.edu.ph,Student123!,Aiden,Guzman
St. Jude State University,Student,evelyn.sato60@stjudestateuniversity.edu.ph,Student123!,Evelyn,Sato
St. Jude State University,Student,isabella.takahashi80@stjudestateuniversity.edu.ph,Student123!,Isabella,Takahashi
St. Jude State University,Student,william.suzuki75@stjudestateuniversity.edu.ph,Student123!,William,Suzuki
St. Jude State University,Student,luke.martinez70@stjudestateuniversity.edu.ph,Student123!,Luke,Martinez
St. Jude State University,Student,aubrey.yang92@stjudestateuniversity.edu.ph,Student123!,Aubrey,Yang
St. Jude State University,Student,elizabeth.taylor34@stjudestateuniversity.edu.ph,Student123!,Elizabeth,Taylor
St. Jude State University,Student,mason.cortez35@stjudestateuniversity.edu.ph,Student123!,Mason,Cortez
St. Jude State University,Student,christian.king54@stjudestateuniversity.edu.ph,Student123!,Christian,King
St. Jude State University,Student,sanya.ferrer47@stjudestateuniversity.edu.ph,Student123!,Sanya,Ferrer
St. Jude State University,Student,jennifer.zhang23@stjudestateuniversity.edu.ph,Student123!,Jennifer,Zhang
St. Jude State University,Student,sebastian.lewis96@stjudestateuniversity.edu.ph,Student123!,Sebastian,Lewis
St. Jude State University,Student,dylan.huang64@stjudestateuniversity.edu.ph,Student123!,Dylan,Huang
St. Jude State University,Student,grace.bautista49@stjudestateuniversity.edu.ph,Student123!,Grace,Bautista
St. Jude State University,Student,amelia.santos7@stjudestateuniversity.edu.ph,Student123!,Amelia,Santos
St. Jude State University,Student,matthew.rodriguez30@stjudestateuniversity.edu.ph,Student123!,Matthew,Rodriguez
St. Jude State University,Student,susan.white91@stjudestateuniversity.edu.ph,Student123!,Susan,White
St. Jude State University,Student,liam.zhao15@stjudestateuniversity.edu.ph,Student123!,Liam,Zhao
St. Jude State University,Student,ella.perez99@stjudestateuniversity.edu.ph,Student123!,Ella,Perez
St. Jude State University,Student,paolo.kumar39@stjudestateuniversity.edu.ph,Student123!,Paolo,Kumar
St. Jude State University,Student,john.rivera28@stjudestateuniversity.edu.ph,Student123!,John,Rivera
St. Jude State University,Student,sophia.scott18@stjudestateuniversity.edu.ph,Student123!,Sophia,Scott
